volume,year,paragraph_idx,page_est,category,subcategory,description,matched_text,captured_value,depth_m,cooccurrence,cooccurrence_count,context
OV_1919,1919,82,0,volcanic,eruption,eruption event,uitbarsting,,,,1,"waarin dus achtereenvolgens van West naar Oost wor- den genoemd de Katong, de Wilis, de Kampud. de Kawi. de Arjuna en de Kumukus. Beschouwingen over den Katong en den ook van elders bekenden Kumukus terzijde latende, kan men uit de combinatie der geg evens van Nagarakrtaga- ma en Tantu besluiten, dat de Kampud een werkzame vul- kaan moet zijn, gelegen tusschen Wilis en Kawi en wel ten Oosten van den eersten. Er kan dus geen andere mede be- doeld zijn dan de ook tegenwoordig nog beruchte Kloet. D"
OV_1919,1919,82,0,volcanic,kelud,Kelud,Kloet,,,,1,"waarin dus achtereenvolgens van West naar Oost wor- den genoemd de Katong, de Wilis, de Kampud. de Kawi. de Arjuna en de Kumukus. Beschouwingen over den Katong en den ook van elders bekenden Kumukus terzijde latende, kan men uit de combinatie der geg evens van Nagarakrtaga- ma en Tantu besluiten, dat de Kampud een werkzame vul- kaan moet zijn, gelegen tusschen Wilis en Kawi en wel ten Oosten van den eersten. Er kan dus geen andere mede be- doeld zijn dan de ook tegenwoordig nog beruchte Kloet. D"
OV_1919,1919,82,0,volcanic,wilis,Wilis,Wilis,,,,1,"waarin dus achtereenvolgens van West naar Oost wor- den genoemd de Katong, de Wilis, de Kampud. de Kawi. de Arjuna en de Kumukus. Beschouwingen over den Katong en den ook van elders bekenden Kumukus terzijde latende, kan men uit de combinatie der geg evens van Nagarakrtaga- ma en Tantu besluiten, dat de Kampud een werkzame vul- kaan moet zijn, gelegen tusschen Wilis en Kawi en wel ten Oosten van den eersten. Er kan dus geen andere mede be- doeld zijn dan de ook tegenwoordig nog beruchte Kloet. D"
OV_1919,1919,82,0,volcanic,wilis,Wilis,Wilis,,,,1,"waarin dus achtereenvolgens van West naar Oost wor- den genoemd de Katong, de Wilis, de Kampud. de Kawi. de Arjuna en de Kumukus. Beschouwingen over den Katong en den ook van elders bekenden Kumukus terzijde latende, kan men uit de combinatie der geg evens van Nagarakrtaga- ma en Tantu besluiten, dat de Kampud een werkzame vul- kaan moet zijn, gelegen tusschen Wilis en Kawi en wel ten Oosten van den eersten. Er kan dus geen andere mede be- doeld zijn dan de ook tegenwoordig nog beruchte Kloet. D"
OV_1919,1919,83,0,volcanic,general,volcanic reference,vulkanisch,,,,1,"In verband hiermede moet nog even de aandacht ge- vestigd worden op eene vulkanische uitbarsting in ^'aka 1256, welke door den Pararaton (biz. 28 r. 16) vermeld"
OV_1919,1919,83,0,volcanic,eruption,eruption event,uitbarsting,,,,1,"In verband hiermede moet nog even de aandacht ge- vestigd worden op eene vulkanische uitbarsting in ^'aka 1256, welke door den Pararaton (biz. 28 r. 16) vermeld"
OV_1919,1919,85,0,volcanic,lahar,lahar/mudflow,lahar,,,,1,"ook hier her jaar 1256 genoemd wordt, geeft aanleiding tot de onderstelling dat de uitbarsting van den Kampud be- doeld is. Is dit juist ■ verdere bewijzen ontbreken) dan zou uit her woord ^pabai^mpin'jah” d.i. ,,het verplaatsen van het water”, blijken, dat ook bij die uitbarsting van bijna 6 eeuwen geleden het Kloetmeer in de lucht geblazen is waardoor groote lahars naar omlaag gevloeid zijn, die dar waarschijnlijk den dood van de ,,slechtaards en scheb men ” van den Nagarakrtagama veroorzaakt "
OV_1919,1919,85,0,volcanic,eruption,eruption event,uitbarsting,,,,1,"ook hier her jaar 1256 genoemd wordt, geeft aanleiding tot de onderstelling dat de uitbarsting van den Kampud be- doeld is. Is dit juist ■ verdere bewijzen ontbreken) dan zou uit her woord ^pabai^mpin'jah” d.i. ,,het verplaatsen van het water”, blijken, dat ook bij die uitbarsting van bijna 6 eeuwen geleden het Kloetmeer in de lucht geblazen is waardoor groote lahars naar omlaag gevloeid zijn, die dar waarschijnlijk den dood van de ,,slechtaards en scheb men ” van den Nagarakrtagama veroorzaakt "
OV_1919,1919,85,0,volcanic,eruption,eruption event,uitbarsting,,,,1,"ook hier her jaar 1256 genoemd wordt, geeft aanleiding tot de onderstelling dat de uitbarsting van den Kampud be- doeld is. Is dit juist ■ verdere bewijzen ontbreken) dan zou uit her woord ^pabai^mpin'jah” d.i. ,,het verplaatsen van het water”, blijken, dat ook bij die uitbarsting van bijna 6 eeuwen geleden het Kloetmeer in de lucht geblazen is waardoor groote lahars naar omlaag gevloeid zijn, die dar waarschijnlijk den dood van de ,,slechtaards en scheb men ” van den Nagarakrtagama veroorzaakt "
OV_1919,1919,85,0,volcanic,kelud,Kelud,Kloet,,,,1,"ook hier her jaar 1256 genoemd wordt, geeft aanleiding tot de onderstelling dat de uitbarsting van den Kampud be- doeld is. Is dit juist ■ verdere bewijzen ontbreken) dan zou uit her woord ^pabai^mpin'jah” d.i. ,,het verplaatsen van het water”, blijken, dat ook bij die uitbarsting van bijna 6 eeuwen geleden het Kloetmeer in de lucht geblazen is waardoor groote lahars naar omlaag gevloeid zijn, die dar waarschijnlijk den dood van de ,,slechtaards en scheb men ” van den Nagarakrtagama veroorzaakt "
OV_1919,1919,95,0,volcanic,dieng,Dieng,Dieng,,,material+site+volcanic,3,"De heer Van Stein Callenfels zal reizen ondernemen iangs de Brantas voor de vaststelling van de overzetplaatsen genoemd op de oorkonde van Trawoeian no. 1, naar het Dieng-plateau, de tempels in de Kedoe ennaar Weltevreden. Hollandsche Oudheden* § 13. Stand der werkzaamheden."
OV_1919,1919,199,0,volcanic,tephra,tephra/ash/tuff,asch,,,material+volcanic,2,"^ Peri, l.l. pag. H. Vergehjk ook nooc 1 op dezelfde pag : dors de la ceremonie par laquelle un enfant est adopte dans un monastere, c‘est bien sur la tete qu on lui attache ie (morceau de vieux) ka^itya qu'il portera ensuite au cou‘‘ Dit stuk monmkspij dat de geheele. door kinderen met te dragen, kasaya moest vertegenwoord^gen, werd blijk- baar voor de sieriqkheid halvemaanvormig uitgeknipt. Jochim wijst er in zqn ,,Detennineering van Eodhisattwa‘s“ (Bijdrage Kon Inst. 69 1914, pag 27) nadrukke"
OV_1919,1919,217,0,volcanic,eruption,eruption event,uitbarsting,,,,1,Onmiddellijk na de jongste uitbarsting v^an Kloet bezocht de Chef van den Oudh. Dienst het geteisterde 42
OV_1919,1919,217,0,volcanic,kelud,Kelud,Kloet,,,,1,Onmiddellijk na de jongste uitbarsting v^an Kloet bezocht de Chef van den Oudh. Dienst het geteisterde 42
OV_1919,1919,219,0,volcanic,eruption,eruption event,uitbarsting,,,location+volcanic,2,"In Mei maakte de Bouwk. Inspecteur eene reis naar Oost-Java. Met den heer Van Coolwyk bezocht hij de tjandi's Derma en Goenoeng Gangsir en werden de ver- dere werkzaamheden voor Tj Pari vastgesteld. Bij zijn bezoeken aan de tjandi's Singosari, Kidoel en Toempang werd hij bovendien vergezeld door den Adjunct-Inspecteur. Met laatstgenoemden ambtenaar bezocht hij Panataran. De Bouwk. Adjunct-Insp. ondernam voorts inspectiereizen naar de tjandi's Kali-tjilik, Wringin Brandjang, Kotes, Sawentar, Soem"
OV_1919,1919,219,0,volcanic,kelud,Kelud,Kloet,,,location+volcanic,2,"In Mei maakte de Bouwk. Inspecteur eene reis naar Oost-Java. Met den heer Van Coolwyk bezocht hij de tjandi's Derma en Goenoeng Gangsir en werden de ver- dere werkzaamheden voor Tj Pari vastgesteld. Bij zijn bezoeken aan de tjandi's Singosari, Kidoel en Toempang werd hij bovendien vergezeld door den Adjunct-Inspecteur. Met laatstgenoemden ambtenaar bezocht hij Panataran. De Bouwk. Adjunct-Insp. ondernam voorts inspectiereizen naar de tjandi's Kali-tjilik, Wringin Brandjang, Kotes, Sawentar, Soem"
OV_1919,1919,219,0,volcanic,mountain,Mountain reference,Goenoeng Gangsir,Gangsir,,location+volcanic,2,"In Mei maakte de Bouwk. Inspecteur eene reis naar Oost-Java. Met den heer Van Coolwyk bezocht hij de tjandi's Derma en Goenoeng Gangsir en werden de ver- dere werkzaamheden voor Tj Pari vastgesteld. Bij zijn bezoeken aan de tjandi's Singosari, Kidoel en Toempang werd hij bovendien vergezeld door den Adjunct-Inspecteur. Met laatstgenoemden ambtenaar bezocht hij Panataran. De Bouwk. Adjunct-Insp. ondernam voorts inspectiereizen naar de tjandi's Kali-tjilik, Wringin Brandjang, Kotes, Sawentar, Soem"
OV_1919,1919,220,0,volcanic,dieng,Dieng,Dieng,,,location+site+volcanic,3,"De heer V^an Stein Callenfels ondernam een reis langs de Brantas voor het vaststellen der oude overzetplaatsen; voorts naar het Dieng-plateau, naar de tempels in Kedoe, naar Weltevreden en naar de tempels in Kediri en het Malangsche. § 3. Publicaties,"
OV_1919,1919,245,0,volcanic,eruption,eruption event,eruptie,,,location+site+volcanic,3,"In 't midden van Mei bracht de heer Perquin een bezoek aan den Oosthoek om, onder meer, de terrein- begrenzingen van de tjandi's in het Malangsche en de overige in 't Blitarsche te bespreken. Den 1 9en Mei ont- moetce ik den heer Perquin te Malang en werden de monumenten in de omgeving bezocht. De monumenten waren met uitzondering van Kidal, weer zwaar begroeid. terwijl de terreinen onverzorgd waren. Dit alles zal nu spoedig ,verbeteren. Nog denzelfden dag werd de reis voortgezet naar Blitar met"
OV_1919,1919,245,0,volcanic,mountain,Mountain reference,Goenoeng Keloet,Keloet,,location+site+volcanic,3,"In 't midden van Mei bracht de heer Perquin een bezoek aan den Oosthoek om, onder meer, de terrein- begrenzingen van de tjandi's in het Malangsche en de overige in 't Blitarsche te bespreken. Den 1 9en Mei ont- moetce ik den heer Perquin te Malang en werden de monumenten in de omgeving bezocht. De monumenten waren met uitzondering van Kidal, weer zwaar begroeid. terwijl de terreinen onverzorgd waren. Dit alles zal nu spoedig ,verbeteren. Nog denzelfden dag werd de reis voortgezet naar Blitar met"
OV_1919,1919,246,0,volcanic,lahar,lahar/mudflow,lahar,,,,1,"Groot was de verwoesting, die de verschillende lahars m de omgeving aangebracht hadden ; het lot van verschil- Lende tjandi's was dan ook zeer onzeker. In den morgen 47"
OV_1919,1919,247,0,volcanic,lahar,lahar/mudflow,lahar,,,,1,"van den 20 Mei bereikte mij echter reeds het verblijdende bericht, dat Panataran absoluut onbeschadigd was gebleven. De lahar was rakelings langs de Westzijde van het terrein gepasseerd. Het kleine dijkje aan de Westzijde was voi- doende geweest om het invioeien van de lahar te beletten. Na ingenomen informatie omtrent den juisten loop der lahars bleek, dat de tjandi's Wringin Brandjang, Kotes en Sawentar onbeschadigd waren, wat later bij een inspectie ter plaatse ook werd bevestigd."
OV_1919,1919,247,0,volcanic,lahar,lahar/mudflow,lahar,,,,1,"van den 20 Mei bereikte mij echter reeds het verblijdende bericht, dat Panataran absoluut onbeschadigd was gebleven. De lahar was rakelings langs de Westzijde van het terrein gepasseerd. Het kleine dijkje aan de Westzijde was voi- doende geweest om het invioeien van de lahar te beletten. Na ingenomen informatie omtrent den juisten loop der lahars bleek, dat de tjandi's Wringin Brandjang, Kotes en Sawentar onbeschadigd waren, wat later bij een inspectie ter plaatse ook werd bevestigd."
OV_1919,1919,247,0,volcanic,lahar,lahar/mudflow,lahar,,,,1,"van den 20 Mei bereikte mij echter reeds het verblijdende bericht, dat Panataran absoluut onbeschadigd was gebleven. De lahar was rakelings langs de Westzijde van het terrein gepasseerd. Het kleine dijkje aan de Westzijde was voi- doende geweest om het invioeien van de lahar te beletten. Na ingenomen informatie omtrent den juisten loop der lahars bleek, dat de tjandi's Wringin Brandjang, Kotes en Sawentar onbeschadigd waren, wat later bij een inspectie ter plaatse ook werd bevestigd."
OV_1919,1919,250,0,volcanic,lahar,lahar/mudflow,lahar,,,,1,"Zoo spoedig mogelijk werden de verschiilende monu- menten in de laharzone bezocht en alle onbeschadigd gevonden. Tj. Kali-tjilik wordt keurig door den djoeroe- koentji onderhouden, Tj. Wringin Brandjang zag er goed uit, het terreintje keurig onderhouden en door een laag paggertje afgesloten. De tjandi 's Kotes, Sawentar, Soem- berdjati en Batjem zagen er minder goed uit, ze zuilen echter successievelijk schoongemaakt en afgesloten worden."
OV_1919,1919,254,0,volcanic,lahar,lahar/mudflow,lahar,,,location+material+site+volcanic,4,"Met dc lahar, welkc Blitar vreeselijk teisterde, zijn ook bijna alle bcelden van het Regentserf weggeslagen. Tot op heden werd reeds een dertigtal teruggevonden en weer naar het erf van den Regent getransporteerd. Daar het waarschijnlijk is dat bij het opruimingswerk nog meer beelden gevonden worden, is nog niet genoteerd, wat er op 't oogenblik nog van de verzameling over is. Zoodra men met het opruimingswerk gereed is, zal er een nauw- keurige inventaris gemaakt worden, opdat daaruit blijketi "
OV_1919,1919,273,0,volcanic,lahar,lahar/mudflow,lahar,,,,1,"Het is gebleken, dat de jongste eruptie geen schade, maar uit een archeologisch oogpunt beschouwd zelfs winst heeft aangebracht. ‘t Eerst bereikte mij \ bericht, dat in de lahar ten Oosten van Ponggoh, nabij de desa, een oudheid aan het licht was gekomen. Bij een onderzoek ter plaatse bleek, dat door de inschuring van de lahar zich een nieuwe 51"
OV_1919,1919,273,0,volcanic,lahar,lahar/mudflow,lahar,,,,1,"Het is gebleken, dat de jongste eruptie geen schade, maar uit een archeologisch oogpunt beschouwd zelfs winst heeft aangebracht. ‘t Eerst bereikte mij \ bericht, dat in de lahar ten Oosten van Ponggoh, nabij de desa, een oudheid aan het licht was gekomen. Bij een onderzoek ter plaatse bleek, dat door de inschuring van de lahar zich een nieuwe 51"
OV_1919,1919,273,0,volcanic,eruption,eruption event,eruptie,,,,1,"Het is gebleken, dat de jongste eruptie geen schade, maar uit een archeologisch oogpunt beschouwd zelfs winst heeft aangebracht. ‘t Eerst bereikte mij \ bericht, dat in de lahar ten Oosten van Ponggoh, nabij de desa, een oudheid aan het licht was gekomen. Bij een onderzoek ter plaatse bleek, dat door de inschuring van de lahar zich een nieuwe 51"
OV_1919,1919,274,0,volcanic,lahar,lahar/mudflow,lahar,,,material+site+volcanic,3,"kali gevormd had. Hierdoor was in een zijwand het over- blijfsel van een monument van baksteen blootgekomen. Daar de lahar echter ook een gedeelte van deze resten heeft meegenomen, kijkt men op ‘t oogenblik in ‘t inwendige van den voet, zoodat er niet veel raeer te zien is, dan een hoop steenen."
OV_1919,1919,276,0,volcanic,lahar,lahar/mudflow,lahar,,,location+material+volcanic,3,"Eenige dagen daarna ontving ik het bericht, dat in dezelfde lahar, nabij de desa Soember Nanas, de rest van een bouwwerk met een beeld gevonden was. Bij een bezoek vond ik midden in de lahar een heu v'el, waar de modder- stroom over heengegaaa was. Door de groote kracht schijnt de losse aarde afgeslagen te zijn, zoodat de steenen van het bouwwerk bloot kwamen."
OV_1919,1919,276,0,volcanic,lahar,lahar/mudflow,lahar,,,location+material+volcanic,3,"Eenige dagen daarna ontving ik het bericht, dat in dezelfde lahar, nabij de desa Soember Nanas, de rest van een bouwwerk met een beeld gevonden was. Bij een bezoek vond ik midden in de lahar een heu v'el, waar de modder- stroom over heengegaaa was. Door de groote kracht schijnt de losse aarde afgeslagen te zijn, zoodat de steenen van het bouwwerk bloot kwamen."
OV_1919,1919,282,0,volcanic,lahar,lahar/mudflow,lahar,,,site+volcanic,2,"Uit het feit, dat nog ecu gedeelte van de kamerwanden aanwezig is, kan geconcludeerd worden, dat er nog een aanmerkelijk gedeelte van het monument in den grond moet zitten. Hoe dit er uit zal zien, en hoever dit waar- schijnlijk door vroegere lahars beschadigd is, zal alleen na ontgraving beoordeeld kunneff^ woraen."
OV_1919,1919,285,0,volcanic,mountain,Mountain reference,Goenoeng Gangsir,Gangsir,,location+volcanic,2,"Bijlage F bevat in hoofdzaak een opgave van foto’s van Tj. Derma, Tj. Goenoeng Gangsir en Tj. Panataran, vervaardigd door den heer De Haan, van Tj. Panataran vervaardigd door den heer Perquin en van illustraties uit cen Balineesch handschrift van den Ardjoena-wiwaha. § 10. Tcekcaingen."
OV_1919,1919,293,0,volcanic,ijen,Ijen,ijen,,,,1,"Bij een tocht door de Benedenstad, waaraan de heer De Vink deelnam, werd de waterleiding gevonden, die de Kruitmolen van stuwkracht voorzag en werd voorts een oud huisje ontdekt op de Rhinocerosgracht, het echte type van Oud-hollandsche huisjes, zooals wij ze o.a. van de schilderijen van Oud-hollandsche meesters kennen. De ouderwetsche schouw was nog aanwezig en op het achter- plaatsje vond men nog de slavenverblijven."
OV_1919,1919,298,0,volcanic,mountain,Mountain reference,Goenoeng Gang,Gang,,location+site+volcanic,3,"Tjandi Goenoeng Gang- sir, distr. Gempolafd. Bangil. Oostzijde na de herstelling. 5649 - id. id. detail trapaan- 1 sluiting, id. 3650 id. id- detail ingang, id. 3651 id. id. detail top, id. 3652 id. NO. hoek, id. 3653 id. Noordzijde, detail gevehid. 3654 id. Noordwesthoek, id. 3655 id. Westzijde, id. 3656 id. ZW. hoek. id. 3657 id. Zuidzijde, detail gevel, id. 3658 id. Zuidoosthoek, id. ‘ 3659 id. 1 id. , detail, id. . 3660 j 1 3661 Tjandi Panataran, distr. en afd. Blitar."
OV_1919,1919,330,0,volcanic,lamongan,Lamongan,Lamongan,,,location+material+volcanic,3,"13X18 Prambanan, distr. Pram- Noordelijke ringmuur v66r banan, afd. Mataram de herstelling. Van W- naar Oost. M id. Terreinringmuur met nieuw aangeiegden weg a/d Zuidzijde. Bijiage G Koperen platen van Bloeloek (Lamongan)* % (Z e Oudhk Verslag 191 S. bijiage R p.l75 sq). No. IV."
OV_1919,1919,376,0,volcanic,lamongan,Lamongan,Lamongan,,,location+volcanic,2,"NOTA. Deze vier platen zijn met de reeds \roeger getransscribcerde gevonden m de desa Bloeloek, afdeeling Lamongan. Een nader onderzoek naar de ombrekende Nos. 1 en 3 leidde tot geen resultaat. Dat het bovenstaande viertal bij elkaar zou behooren IS wel waarschijnlijk. maar met zeker. gezien het feit dat bv'. de geheeie plaat 3 dan gevuld moet zijn geweest met namen van personen. aan wie het betreden van het desagebied verboden was. Bijlage H Oudheidkundige Aanteekeningen II DOOR P. V* V. STEIN "
OV_1919,1919,401,0,volcanic,welirang,Welirang,Welirang,,,material+site+volcanic,3,"kumukus”). Door Prof. Kern en in navolging van dien ge- leerde door Dr. N. J. Krom, (Epigraphische Aanteekeningen V. De Qwabuddha-tempel, Tijdschrift Bat. Gen. deel LVI biz. 237 e.v.) is dit adri kumukus opgevat als een- voudig vaurspuwende berg beteekenend. Als zoodanig heeft Dr. Krom in zijn bovenbedoeld artikel er dan ook gebruik van gemaakt in dezen zin om de keus te vestigen tusschen Penanggoengan en Welirang. op een van welken de tempel Jajawa moest liggen- 73"
OV_1919,1919,402,0,volcanic,kelud,Kelud,Kloet,,,location+material+site+volcanic,4,"Uit het gedeelte van de Tantu Pagelaran door mij gebruikt hi] de identificatie Kampud = Kloet blijkt echter. dat Kumukus wel degelijk een bergnaam was, die in de rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het laatst genoemd wordt. Uit het verdet verloop van het ver- haal blijkt, dat de Bromo er niet mede bedoeld kan zijn, daar die afzonderlijk genoemd wordt als goenoeng Brahma, terwijl de Smeroe uit den aard der zaak vanzelf is uitge- sloten, aangezien het hier juist om het transport daarv"
OV_1919,1919,402,0,volcanic,semeru,Semeru,Smeroe,,,location+material+site+volcanic,4,"Uit het gedeelte van de Tantu Pagelaran door mij gebruikt hi] de identificatie Kampud = Kloet blijkt echter. dat Kumukus wel degelijk een bergnaam was, die in de rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het laatst genoemd wordt. Uit het verdet verloop van het ver- haal blijkt, dat de Bromo er niet mede bedoeld kan zijn, daar die afzonderlijk genoemd wordt als goenoeng Brahma, terwijl de Smeroe uit den aard der zaak vanzelf is uitge- sloten, aangezien het hier juist om het transport daarv"
OV_1919,1919,402,0,volcanic,bromo,Bromo,Bromo,,,location+material+site+volcanic,4,"Uit het gedeelte van de Tantu Pagelaran door mij gebruikt hi] de identificatie Kampud = Kloet blijkt echter. dat Kumukus wel degelijk een bergnaam was, die in de rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het laatst genoemd wordt. Uit het verdet verloop van het ver- haal blijkt, dat de Bromo er niet mede bedoeld kan zijn, daar die afzonderlijk genoemd wordt als goenoeng Brahma, terwijl de Smeroe uit den aard der zaak vanzelf is uitge- sloten, aangezien het hier juist om het transport daarv"
OV_1919,1919,402,0,volcanic,welirang,Welirang,Welirang,,,location+material+site+volcanic,4,"Uit het gedeelte van de Tantu Pagelaran door mij gebruikt hi] de identificatie Kampud = Kloet blijkt echter. dat Kumukus wel degelijk een bergnaam was, die in de rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het laatst genoemd wordt. Uit het verdet verloop van het ver- haal blijkt, dat de Bromo er niet mede bedoeld kan zijn, daar die afzonderlijk genoemd wordt als goenoeng Brahma, terwijl de Smeroe uit den aard der zaak vanzelf is uitge- sloten, aangezien het hier juist om het transport daarv"
OV_1919,1919,402,0,volcanic,welirang,Welirang,Welirang,,,location+material+site+volcanic,4,"Uit het gedeelte van de Tantu Pagelaran door mij gebruikt hi] de identificatie Kampud = Kloet blijkt echter. dat Kumukus wel degelijk een bergnaam was, die in de rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het laatst genoemd wordt. Uit het verdet verloop van het ver- haal blijkt, dat de Bromo er niet mede bedoeld kan zijn, daar die afzonderlijk genoemd wordt als goenoeng Brahma, terwijl de Smeroe uit den aard der zaak vanzelf is uitge- sloten, aangezien het hier juist om het transport daarv"
OV_1919,1919,402,0,volcanic,welirang,Welirang,Welirang,,,location+material+site+volcanic,4,"Uit het gedeelte van de Tantu Pagelaran door mij gebruikt hi] de identificatie Kampud = Kloet blijkt echter. dat Kumukus wel degelijk een bergnaam was, die in de rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het laatst genoemd wordt. Uit het verdet verloop van het ver- haal blijkt, dat de Bromo er niet mede bedoeld kan zijn, daar die afzonderlijk genoemd wordt als goenoeng Brahma, terwijl de Smeroe uit den aard der zaak vanzelf is uitge- sloten, aangezien het hier juist om het transport daarv"
OV_1919,1919,402,0,volcanic,wilis,Wilis,Wilis,,,location+material+site+volcanic,4,"Uit het gedeelte van de Tantu Pagelaran door mij gebruikt hi] de identificatie Kampud = Kloet blijkt echter. dat Kumukus wel degelijk een bergnaam was, die in de rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het laatst genoemd wordt. Uit het verdet verloop van het ver- haal blijkt, dat de Bromo er niet mede bedoeld kan zijn, daar die afzonderlijk genoemd wordt als goenoeng Brahma, terwijl de Smeroe uit den aard der zaak vanzelf is uitge- sloten, aangezien het hier juist om het transport daarv"
OV_1919,1919,402,0,volcanic,mountain,Mountain reference,goenoeng Brahma,Brahma,,location+material+site+volcanic,4,"Uit het gedeelte van de Tantu Pagelaran door mij gebruikt hi] de identificatie Kampud = Kloet blijkt echter. dat Kumukus wel degelijk een bergnaam was, die in de rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het laatst genoemd wordt. Uit het verdet verloop van het ver- haal blijkt, dat de Bromo er niet mede bedoeld kan zijn, daar die afzonderlijk genoemd wordt als goenoeng Brahma, terwijl de Smeroe uit den aard der zaak vanzelf is uitge- sloten, aangezien het hier juist om het transport daarv"
OV_1919,1919,405,0,volcanic,lamongan,Lamongan,Lamongan,,,location+site+volcanic,3,"Het Hoofd van den O. D. maakte een reis naar de Mid- den-Javaansche monumenten» Koedoes, Lamongan en de tempels in den Oosthoek, waarbij hij vergezeld werd door den Bouwk. Inspecteur en gedeeltelijk door den Bouwk. Adj. Inspecteur en den heer Callenfels {zie pag, 80). De heer Perquin vertoefde in verband met den arbeid voor het Gedenkboek eenige dagen te Batavia en bracht voorts een inspectie-bezoek aan den Boroboedoer."
OV_1919,1919,429,0,volcanic,lamongan,Lamongan,Lamongan,,,,1,"Na Koedoes bezochten wij van uit Lamongan de me- sigit bij Sendang doewoer (bij Patjiran, Rapp. Oudhk. Dienst 1915 p. 251). 82"
OV_1919,1919,440,0,volcanic,mountain,Mountain reference,Goenoeng Gangsir,Gangsir,,,1,"Bij mijn bezoek waren de tjandi s Derma, Bangkal en Goenoeng Gangsir reeds gereed gekomen, terwijl aan Pari nog gewerkt werd,"
OV_1919,1919,441,0,volcanic,mountain,Mountain reference,Goenoeng Gangsir,Gangsir,,location+material+volcanic,3,"Goenoeng Gangsir zag ik voor het eerst in haar ware gedaante, nu de top bevrijd was van het oerbosch van onkruid en planten en het muurwerk behoorlijk was szhoongemaakt. P an den gevel rechts van den ingang was een fr ai terracotta paneehje blootgekomen, versierd met een groote waterkruik, het op Midden-)ava zoo geliefde motief, geflankeerd door twee naakte vrouwen-Bguren. Op de merkwaardige reliefs met voorstellingen van bouw- werken in vrij zuiver Midden-Javaanschen stijl, is reeds vroeger o,a"
OV_1919,1919,452,0,volcanic,lahar,lahar/mudflow,lahar,,,location+site+volcanic,3,"Vanuit Blitar bezocht ik door de heeren Perquin en De Haan vergezeld, het door de Kloet-cruptie voor den dag gekomen basementje, dat naar de naastbij liggende desa Tjandi Soember Nanas (bij Ponggoh) geheeten is. Veel valt er nog niet van te zeggen. In de onafzienbare lahar- w^oestijn vormt het een laag verhevenheidje, verborgen in het steenharde eruptiezand, dat hier en daar een uit- of insprong doet vermoeden, of een gedeelte van een lijst bloot laat."
OV_1919,1919,452,0,volcanic,eruption,eruption event,eruptie,,,location+site+volcanic,3,"Vanuit Blitar bezocht ik door de heeren Perquin en De Haan vergezeld, het door de Kloet-cruptie voor den dag gekomen basementje, dat naar de naastbij liggende desa Tjandi Soember Nanas (bij Ponggoh) geheeten is. Veel valt er nog niet van te zeggen. In de onafzienbare lahar- w^oestijn vormt het een laag verhevenheidje, verborgen in het steenharde eruptiezand, dat hier en daar een uit- of insprong doet vermoeden, of een gedeelte van een lijst bloot laat."
OV_1919,1919,452,0,volcanic,kelud,Kelud,Kloet,,,location+site+volcanic,3,"Vanuit Blitar bezocht ik door de heeren Perquin en De Haan vergezeld, het door de Kloet-cruptie voor den dag gekomen basementje, dat naar de naastbij liggende desa Tjandi Soember Nanas (bij Ponggoh) geheeten is. Veel valt er nog niet van te zeggen. In de onafzienbare lahar- w^oestijn vormt het een laag verhevenheidje, verborgen in het steenharde eruptiezand, dat hier en daar een uit- of insprong doet vermoeden, of een gedeelte van een lijst bloot laat."
OV_1919,1919,454,0,volcanic,lahar,lahar/mudflow,lahar,,,location+volcanic,2,"De heer De Haan zal na beeindiging van de vverkzaam^ heden in het Malangsche onmiddellijk de uitgraving ter hand nemen. Tegelijk zal hij dan naar de andere oudheid, die in den zijkant van een door de lahar ingescheurde kali-bedding, niet ver van Soember Nanas, voor den dag is gekomen. een onderzoek instellen."
OV_1919,1919,456,0,volcanic,tephra,tephra/ash/tuff,asch,,,location+material+site+volcanic,4,"en nog onlangs door den hcer Moens ter sprakc gebracht is ^), is mij nu gebleken een copie te zijn van een der vijf Dhyani-buddha-beelden van Tjandi Sanggrahan. Niet alleen de bonding der handen maar ook de behandeling van andere details (bijzondere aandacht verdient de slip van bet gewaad die bij bet Bataviasche en bet Sanggraban- sche beeld den recbterschouder bedekt, een eigenaardigbeid die ook bij Tibetaanscbe beclden voorkomt) is bij beide gebeel eender. Daar bet boofd van bet origineele be"
OV_1919,1919,459,0,volcanic,mountain,Mountain reference,Goenoeng Woekir,Woekir,,site+volcanic,2,"Naar aanleiding van hct opstel van den heer Rouffaer over „De Regentes-Vorstin Sima in Kedoe*' ^), waar in een noot de aandacht gevestigd wordt op den Goenoeng Woekir in Zuid-Kedoe (W, ten N. van Salam en Z. ten O. van Moentilan) en de oudheden, die Hoepermans op den top van dien heuvel aantrof en beschreef, onder- nam ik een tocht daarheen»"
