volume,year,match_type,match_desc,match_text,depth_m,depth_unit,site_name,has_site,has_volcanic,location,sites_nearby,volcanic_nearby,locations_nearby,page_est,context
OV_1919,1919,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,lahar,,,monument,True,True,,monument; opgravingen,lahar,,29,"voor den dag, die  successievelijk gefotografeerd zullen worden. Zie foto‘s  3354, 3365, 3726, 3753.   Aan het rapport van den heer De Haan ontleenen wij  het volgende"":   Het is gebleken, dat de jongste eruptie geen schade,  maar uit een archeologisch oogpunt beschouwd zelfs winst  heeft aangebracht. ‘t Eerst bereikte mij \ bericht, dat in  de lahar ten Oosten van Ponggoh, nabij de desa, een oudheid  aan het licht was gekomen. Bij een onderzoek ter plaatse  bleek, dat door de inschuring van de lahar zich een nieuwe     51    kali gevormd had. Hierdoor was in een zijwand het over-  blijfsel van een monument van baksteen blootgekomen.  Daar de lahar echter ook een gedeelte van deze resten  heeft meegenomen, kijkt men op ‘t oogenblik in ‘t inwendige  van den voet, zoodat er niet veel raeer t"
OV_1919,1919,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,lahar,,,monument,True,True,desa Soember Nanas,monument; opgravingen; beeld gevonden,lahar,desa Soember Nanas,29,"ij  het volgende"":   Het is gebleken, dat de jongste eruptie geen schade,  maar uit een archeologisch oogpunt beschouwd zelfs winst  heeft aangebracht. ‘t Eerst bereikte mij \ bericht, dat in  de lahar ten Oosten van Ponggoh, nabij de desa, een oudheid  aan het licht was gekomen. Bij een onderzoek ter plaatse  bleek, dat door de inschuring van de lahar zich een nieuwe     51    kali gevormd had. Hierdoor was in een zijwand het over-  blijfsel van een monument van baksteen blootgekomen.  Daar de lahar echter ook een gedeelte van deze resten  heeft meegenomen, kijkt men op ‘t oogenblik in ‘t inwendige  van den voet, zoodat er niet veel raeer te zien is, dan  een hoop steenen.   Nadere opgravingen dienen dus afgewacht te worden,  alvorens er verder iets over te kunnen mededeelen.   Eenige dag"
OV_1919,1919,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,lahar,,,monument,True,True,desa Soember Nanas,monument; opgravingen; beeld gevonden,lahar,desa Soember Nanas,29,"har zich een nieuwe     51    kali gevormd had. Hierdoor was in een zijwand het over-  blijfsel van een monument van baksteen blootgekomen.  Daar de lahar echter ook een gedeelte van deze resten  heeft meegenomen, kijkt men op ‘t oogenblik in ‘t inwendige  van den voet, zoodat er niet veel raeer te zien is, dan  een hoop steenen.   Nadere opgravingen dienen dus afgewacht te worden,  alvorens er verder iets over te kunnen mededeelen.   Eenige dagen daarna ontving ik het bericht, dat in  dezelfde lahar, nabij de desa Soember Nanas, de rest van  een bouwwerk met een beeld gevonden was. Bij een bezoek  vond ik midden in de lahar een heu v'el, waar de modder-  stroom over heengegaaa was. Door de groote kracht schijnt  de losse aarde afgeslagen te zijn, zoodat de steenen van  het bouwwerk bloot "
OV_1919,1919,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,lahar,,,opgravingen,True,True,desa Soember Nanas,opgravingen; beeld gevonden; yoni,lahar,desa Soember Nanas,29,"lootgekomen.  Daar de lahar echter ook een gedeelte van deze resten  heeft meegenomen, kijkt men op ‘t oogenblik in ‘t inwendige  van den voet, zoodat er niet veel raeer te zien is, dan  een hoop steenen.   Nadere opgravingen dienen dus afgewacht te worden,  alvorens er verder iets over te kunnen mededeelen.   Eenige dagen daarna ontving ik het bericht, dat in  dezelfde lahar, nabij de desa Soember Nanas, de rest van  een bouwwerk met een beeld gevonden was. Bij een bezoek  vond ik midden in de lahar een heu v'el, waar de modder-  stroom over heengegaaa was. Door de groote kracht schijnt  de losse aarde afgeslagen te zijn, zoodat de steenen van  het bouwwerk bloot kwamen.   Hoewel alles nog geheel in den grond zit, waren toch  enkele omtrekken te onderkennen. Zoo kan men o. a.  duideli)k d"
OV_1919,1919,burial,completely underground,geheel in den grond,,,ruine,True,True,desa Soember Nanas,ruine; opgravingen; beeld gevonden; beeldje en; yoni,lahar; lahar,desa Soember Nanas,29,"nen.   Nadere opgravingen dienen dus afgewacht te worden,  alvorens er verder iets over te kunnen mededeelen.   Eenige dagen daarna ontving ik het bericht, dat in  dezelfde lahar, nabij de desa Soember Nanas, de rest van  een bouwwerk met een beeld gevonden was. Bij een bezoek  vond ik midden in de lahar een heu v'el, waar de modder-  stroom over heengegaaa was. Door de groote kracht schijnt  de losse aarde afgeslagen te zijn, zoodat de steenen van  het bouwwerk bloot kwamen.   Hoewel alles nog geheel in den grond zit, waren toch  enkele omtrekken te onderkennen. Zoo kan men o. a.  duideli)k den omtrck der wanden van de kamer onder-  scheiden. Dit is een vierkante ruimte, waarvan de zijden  in 2,50 M. zijn.   In het midden ligt nog in den grond of het voetstuk  van het beeld, of de yoni.  "
OV_1919,1919,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,lahars,,,ruine,True,True,,ruine; monument; ontgraving; beeldje en; beeldje is,lahars,,29,"stukken van  muren en eenige gedeelten van profileeringen onderscheiden.   Bij deze ruine trof ik verder aan een klein. vrij goed  bewaard gebleven beeldje en een dito lingga.   Het beeldje is in vol ornaat en stelt waarschijnlijk een  Mahakala voor.   Uit het feit, dat nog ecu gedeelte van de kamerwanden  aanwezig is, kan geconcludeerd worden, dat er nog een  aanmerkelijk gedeelte van het monument in den grond  moet zitten. Hoe dit er uit zal zien, en hoever dit waar-  schijnlijk door vroegere lahars beschadigd is, zal alleen na  ontgraving beoordeeld kunneff^ woraen.   Voorloopig zijn beide resten aan de goede zorgen  van den Ass. Wedana van Ponggoh toevertrouwd.      52    § 8. Epigraphie en iconographie.   De transscriptie van de overige kopcren platen van  Bloeloek (zie Oudhk. Versl. "
OV_1919,1919,volcanic_arch_v_lamongan,Volcanic+archaeological: Lamongan,Lamongan,,,tempel,True,True,,tempel; tempel,Lamongan,,33,"egin der  herstelling v d eersten  doorgang.   Brahmiutempel. Trap met  aanwijzing v d eersten  doorgang.   Qiwa-tempel. Detail v d on-  derbouw v h torentje ten  N. V d oosteiijke trap.     60        61    Nummer   3754   3755    Formaat Plaats Korte omschrijving    13X18 Prambanan, distr. Pram- Noordelijke ringmuur v66r  banan, afd. Mataram de herstelling. Van W-   naar Oost.   M id. Terreinringmuur met nieuw   aangeiegden weg a/d  Zuidzijde.        Bijiage G    Koperen platen van Bloeloek   (Lamongan)*   %   (Z e Oudhk Verslag 191 S. bijiage R p.l75 sq).    No. IV.    2 r h talampakanira bharara rujanatha. talampakanira  bha^branantadewi, talampakanira bhatrira nari   2. dew^. talampakanira bhat^ra parameqware pamo-  lan, makanama talampakanira raden kuda   3. talampakanira bhat^ra nara"
OV_1919,1919,volcanic_arch_v_welirang,Volcanic+archaeological: Welirang,Welirang,,,tempel,True,True,,tempel; tempel; Brahma,Welirang,,38,"en voet van den sang hyang   adri kumukus (, umare Jajawa ri suku sang hyang adri   kumukus”). Door Prof. Kern en in navolging van dien ge-  leerde door Dr. N. J. Krom, (Epigraphische Aanteekeningen  V. De Qwabuddha-tempel, Tijdschrift Bat. Gen. deel  LVI biz. 237 e.v.) is dit adri kumukus opgevat als een-  voudig vaurspuwende berg beteekenend. Als zoodanig  heeft Dr. Krom in zijn bovenbedoeld artikel er dan ook  gebruik van gemaakt in dezen zin om de keus te vestigen  tusschen Penanggoengan en Welirang. op een van welken  de tempel Jajawa moest liggen-     73    Uit het gedeelte van de Tantu Pagelaran door mij  gebruikt hi] de identificatie Kampud = Kloet blijkt echter.  dat Kumukus wel degelijk een bergnaam was, die in de  rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het  laatst geno"
OV_1919,1919,volcanic_arch_v_kelud,Volcanic+archaeological: Kelud,Kloet,,,Candi Jawi,True,True,,Candi Jawi; tempel; tempel; tempel; Brahma,Kloet,,38,"J. Krom, (Epigraphische Aanteekeningen  V. De Qwabuddha-tempel, Tijdschrift Bat. Gen. deel  LVI biz. 237 e.v.) is dit adri kumukus opgevat als een-  voudig vaurspuwende berg beteekenend. Als zoodanig  heeft Dr. Krom in zijn bovenbedoeld artikel er dan ook  gebruik van gemaakt in dezen zin om de keus te vestigen  tusschen Penanggoengan en Welirang. op een van welken  de tempel Jajawa moest liggen-     73    Uit het gedeelte van de Tantu Pagelaran door mij  gebruikt hi] de identificatie Kampud = Kloet blijkt echter.  dat Kumukus wel degelijk een bergnaam was, die in de  rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het  laatst genoemd wordt. Uit het verdet verloop van het ver-  haal blijkt, dat de Bromo er niet mede bedoeld kan zijn,  daar die afzonderlijk genoemd wordt als goenoeng Brahm"
OV_1919,1919,volcanic_arch_v_wilis,Volcanic+archaeological: Wilis,Wilis,,,Candi Jawi gezocht,True,True,,Candi Jawi gezocht; tempel; tempel; Brahma,Wilis,,38,"eel  LVI biz. 237 e.v.) is dit adri kumukus opgevat als een-  voudig vaurspuwende berg beteekenend. Als zoodanig  heeft Dr. Krom in zijn bovenbedoeld artikel er dan ook  gebruik van gemaakt in dezen zin om de keus te vestigen  tusschen Penanggoengan en Welirang. op een van welken  de tempel Jajawa moest liggen-     73    Uit het gedeelte van de Tantu Pagelaran door mij  gebruikt hi] de identificatie Kampud = Kloet blijkt echter.  dat Kumukus wel degelijk een bergnaam was, die in de  rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het  laatst genoemd wordt. Uit het verdet verloop van het ver-  haal blijkt, dat de Bromo er niet mede bedoeld kan zijn,  daar die afzonderlijk genoemd wordt als goenoeng Brahma,  terwijl de Smeroe uit den aard der zaak vanzelf is uitge-  sloten, aangezien het hi"
OV_1919,1919,volcanic_arch_v_bromo,Volcanic+archaeological: Bromo,Bromo,,,Candi Jawi gezocht,True,True,,Candi Jawi gezocht; tempel; tempel; Brahma,Bromo,,38,"r. Krom in zijn bovenbedoeld artikel er dan ook  gebruik van gemaakt in dezen zin om de keus te vestigen  tusschen Penanggoengan en Welirang. op een van welken  de tempel Jajawa moest liggen-     73    Uit het gedeelte van de Tantu Pagelaran door mij  gebruikt hi] de identificatie Kampud = Kloet blijkt echter.  dat Kumukus wel degelijk een bergnaam was, die in de  rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het  laatst genoemd wordt. Uit het verdet verloop van het ver-  haal blijkt, dat de Bromo er niet mede bedoeld kan zijn,  daar die afzonderlijk genoemd wordt als goenoeng Brahma,  terwijl de Smeroe uit den aard der zaak vanzelf is uitge-  sloten, aangezien het hier juist om het transport daarvan gaac*  Daar Dr. Krom overtuigend aantoonde, dat in den tempel  Jajawa de Candi Jawi gez"
OV_1919,1919,volcanic_arch_v_semeru,Volcanic+archaeological: Semeru,Smeroe,,,Candi Jawi gezocht,True,True,,Candi Jawi gezocht; tempel; tempel; Brahma,Smeroe,,39,"usschen Penanggoengan en Welirang. op een van welken  de tempel Jajawa moest liggen-     73    Uit het gedeelte van de Tantu Pagelaran door mij  gebruikt hi] de identificatie Kampud = Kloet blijkt echter.  dat Kumukus wel degelijk een bergnaam was, die in de  rij Katong, Wilis, Kampud, Kawi, Arjuna, Kumukus het  laatst genoemd wordt. Uit het verdet verloop van het ver-  haal blijkt, dat de Bromo er niet mede bedoeld kan zijn,  daar die afzonderlijk genoemd wordt als goenoeng Brahma,  terwijl de Smeroe uit den aard der zaak vanzelf is uitge-  sloten, aangezien het hier juist om het transport daarvan gaac*  Daar Dr. Krom overtuigend aantoonde, dat in den tempel  Jajawa de Candi Jawi gezocht moet worden, deze ge-  legen was aan den voet van den Kumukus en inderdaad  gelegen is aan den voet va"
OV_1919,1919,volcanic_arch_v_welirang,Volcanic+archaeological: Welirang,Welirang,,,Candi Jawi gezocht,True,True,desa Betra,Candi Jawi gezocht; tempel; Brahma,Welirang,desa Betra,39,"us het  laatst genoemd wordt. Uit het verdet verloop van het ver-  haal blijkt, dat de Bromo er niet mede bedoeld kan zijn,  daar die afzonderlijk genoemd wordt als goenoeng Brahma,  terwijl de Smeroe uit den aard der zaak vanzelf is uitge-  sloten, aangezien het hier juist om het transport daarvan gaac*  Daar Dr. Krom overtuigend aantoonde, dat in den tempel  Jajawa de Candi Jawi gezocht moet worden, deze ge-  legen was aan den voet van den Kumukus en inderdaad  gelegen is aan den voet van den Welirang, volgt daaruit  dus van zelf de conclusie. dat de Welirang in den ouden  tijd Kumukus moet hebben geheeten en dat in het bo-  ven-aangehaalde citaat uit de Nugarakrtagama er wel  degelijk een bergnaam in gezocht moet worden. Het vervolg  van de Tantu geeft dan in het verhaal van het ontstaa"
OV_1919,1919,volcanic_arch_v_lamongan,Volcanic+archaeological: Lamongan,Lamongan,,,tempels,True,True,,tempels; monumenten,Lamongan,,39,"ppcn.      Oudheidkundig Verslag   OVER HET    Dcrde Kwartaal 1919.    § 1. Pcrsonecl en organisatie van den dienst.   Bij Gouv. Besl. van 1 Juli no. 3 werd de heer J. }. de  Vink, die sedert 3 Januari 1919 de functien van den heer  H. L. Leydie Melville heeft waargenomen, aangesteld als  burgerlijk ambtenaar in vasten dienst en benoemd tot fo-  tograaf-teekenaar bij den Oudheidk. Dienst.    § 2. Reizen.   Het Hoofd van den O. D. maakte een reis naar de Mid-  den-Javaansche monumenten» Koedoes, Lamongan en de  tempels in den Oosthoek, waarbij hij vergezeld werd door  den Bouwk. Inspecteur en gedeeltelijk door den Bouwk. Adj.  Inspecteur en den heer Callenfels {zie pag, 80). De heer  Perquin vertoefde in verband met den arbeid voor het  Gedenkboek eenige dagen te Batavia en bracht voorts  e"
OV_1919,1919,volcanic_arch_v_kelud,Volcanic+archaeological: Kelud,Kloet,,,Tjandi Soember Nanas,True,True,desa  Tjandi Soember,Tjandi Soember Nanas; tempel bij nadering; Mahakala,Kloet,desa  Tjandi Soember,44,"den Bouwkundigen In-  specteur gecontroleerd wordt.   Bij Toempang was men juist met de planting van de  omheining begonnen. De allerongelukkigste toegang tot het  terrein, waardoor men den tempel bij nadering op zijn  onvoordeeligst ziet, zal zoo mogelijk verlegd worden.   Bij Kidal was de pagger reeds geplaatst. Ook hier za\  de toegangsweg verlegd worden, zoodat hij in de as van  het bouwwerk komt te liggen.   Vanuit Blitar bezocht ik door de heeren Perquin en De  Haan vergezeld, het door de Kloet-cruptie voor den dag  gekomen basementje, dat naar de naastbij liggende desa  Tjandi Soember Nanas (bij Ponggoh) geheeten is. Veel  valt er nog niet van te zeggen. In de onafzienbare lahar-  w^oestijn vormt het een laag verhevenheidje, verborgen in  het steenharde eruptiezand, dat hier en daar"
OV_1919,1919,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,lahar,,,Tjandi Soember Nanas,True,True,desa  Tjandi Soember,Tjandi Soember Nanas; tempel bij nadering; Mahakala,lahar,desa  Tjandi Soember,44,"tempel bij nadering op zijn  onvoordeeligst ziet, zal zoo mogelijk verlegd worden.   Bij Kidal was de pagger reeds geplaatst. Ook hier za\  de toegangsweg verlegd worden, zoodat hij in de as van  het bouwwerk komt te liggen.   Vanuit Blitar bezocht ik door de heeren Perquin en De  Haan vergezeld, het door de Kloet-cruptie voor den dag  gekomen basementje, dat naar de naastbij liggende desa  Tjandi Soember Nanas (bij Ponggoh) geheeten is. Veel  valt er nog niet van te zeggen. In de onafzienbare lahar-  w^oestijn vormt het een laag verhevenheidje, verborgen in  het steenharde eruptiezand, dat hier en daar een uit- of  insprong doet vermoeden, of een gedeelte van een lijst  bloot laat.   Een tweetal voetstukken en een goed gevormd beeld-  je van Mahakala, welk laatste naar den stijl te oordee"
OV_1919,1919,volcanic_arch_eruption,Volcanic+archaeological: eruption,eruptiezand,,,Tjandi Soember Nanas,True,True,desa  Tjandi Soember,Tjandi Soember Nanas; Mahakala,eruptiezand,desa  Tjandi Soember,44,".   Bij Kidal was de pagger reeds geplaatst. Ook hier za\  de toegangsweg verlegd worden, zoodat hij in de as van  het bouwwerk komt te liggen.   Vanuit Blitar bezocht ik door de heeren Perquin en De  Haan vergezeld, het door de Kloet-cruptie voor den dag  gekomen basementje, dat naar de naastbij liggende desa  Tjandi Soember Nanas (bij Ponggoh) geheeten is. Veel  valt er nog niet van te zeggen. In de onafzienbare lahar-  w^oestijn vormt het een laag verhevenheidje, verborgen in  het steenharde eruptiezand, dat hier en daar een uit- of  insprong doet vermoeden, of een gedeelte van een lijst  bloot laat.   Een tweetal voetstukken en een goed gevormd beeld-  je van Mahakala, welk laatste naar den stijl te oordeelen  tot de vroegste Oost-Javaansche periode moet behooren,  zijn voor t oogenbli"
OV_1919,1919,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,lahar,,,Tjandi Sanggrahan,True,True,,Tjandi Sanggrahan; Mahakala,lahar,,44,"insprong doet vermoeden, of een gedeelte van een lijst  bloot laat.   Een tweetal voetstukken en een goed gevormd beeld-  je van Mahakala, welk laatste naar den stijl te oordeelen  tot de vroegste Oost-Javaansche periode moet behooren,  zijn voor t oogenblik de eenige voorvverpen van belang.   De heer De Haan zal na beeindiging van de vverkzaam^  heden in het Malangsche onmiddellijk de uitgraving ter  hand nemen. Tegelijk zal hij dan naar de andere oudheid,  die in den zijkant van een door de lahar ingescheurde  kali-bedding, niet ver van Soember Nanas, voor den dag  is gekomen. een onderzoek instellen.   De oudheden in het Toeloeng-Agoengsche, die daarna  bezocht werden, geven geen aanleidmg tot opmerkingen.  Het befaamde monniksbeeld, dat aan Brandes zijn bekende  beschouwingen over de m"
OV_1919,1919,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asche,,,Tjandi Sanggrahan,True,True,,Tjandi Sanggrahan; beeld den; beeld  ontbreekt; beeld geleid,asche,,44,"e daarna  bezocht werden, geven geen aanleidmg tot opmerkingen.  Het befaamde monniksbeeld, dat aan Brandes zijn bekende  beschouwingen over de mudra's in de pen geqeven heeft     86    en nog onlangs door den hcer Moens ter sprakc gebracht  is ^), is mij nu gebleken een copie te zijn van een der vijf  Dhyani-buddha-beelden van Tjandi Sanggrahan. Niet alleen  de bonding der handen maar ook de behandeling van  andere details (bijzondere aandacht verdient de slip van  bet gewaad die bij bet Bataviasche en bet Sanggraban-  sche beeld den recbterschouder bedekt, een eigenaardigbeid  die ook bij Tibetaanscbe beclden voorkomt) is bij beide  gebeel eender. Daar bet boofd van bet origineele beeld  ontbreekt, was de namaker voor dit onderdeel op zijn  eigen fantasie aangewezen en gaf bij zijn Buddb"
OV_1919,1919,volcanic_arch_eruption,Volcanic+archaeological: eruption,uitbarsting,,,monumentje,True,True,,monumentje; monumentje; opgraving; opgraving; beeld op,uitbarsting,,46,"an den schat  van steenen, die op hoopen gegooid waren, maakte ik foto  3832. Een zeer mooie vondst is ook de spuier met staart-  stuk, afgebeeld op foto 3831, omdat nu door dit staart-  stuk de lang gezochte constructie van spuier met staart-  stuk vaststaat.     89    Verslag van den Bouwk. Adj* Inspecteur omtrent de  opgraving te Soember Nanas.   Na afloop der werkzaambeden in het Malangsche wcrd  cen begin gemaakt met de opgraving van het monumentje  te Soember Nanas, 't weik met de jongste uitbarsting van  den Kloet aan het licht was gekomen.   Het geheel vertoonde zich als een heuvel te midden  van de lahar en was met een dikke laag modder en  kiezel bedekt. Deze was op een dusdanige wijze vcrhard,  dat het onmogelijk bleek er met een patjol doorheen te  komen en er pikhouweelen voor"
OV_1919,1919,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,lahar,,,monumentje,True,True,,monumentje; monumentje; ontgraving; opgraving; opgraving,lahar,,46,"r met staart-  stuk, afgebeeld op foto 3831, omdat nu door dit staart-  stuk de lang gezochte constructie van spuier met staart-  stuk vaststaat.     89    Verslag van den Bouwk. Adj* Inspecteur omtrent de  opgraving te Soember Nanas.   Na afloop der werkzaambeden in het Malangsche wcrd  cen begin gemaakt met de opgraving van het monumentje  te Soember Nanas, 't weik met de jongste uitbarsting van  den Kloet aan het licht was gekomen.   Het geheel vertoonde zich als een heuvel te midden  van de lahar en was met een dikke laag modder en  kiezel bedekt. Deze was op een dusdanige wijze vcrhard,  dat het onmogelijk bleek er met een patjol doorheen te  komen en er pikhouweelen voor gebruikt moesten worden.  Groote omzichtigheid was echter geboden, daar het  monumentje, uit baksteen opgetrokken,"
OV_1919,1919,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,lahar,,,Tjandi Panataran,True,True,,Tjandi Panataran; Tjandi Pari; Tjandi Derma; tempel; beeld van Buddha,lahar,,49,"otografische opnamen    in het 3**^ kwartaal 1919.    Nummer   Formaat   Plaats   Korte omschrijving   3756   13 • 18   Sela Manglen, distr. en  afd. Toeloeng Agoeng  (Kediri).   Overzicht der beide grotten.   3757   -   id.   Noordzijde der westelijke  grot.   3758    id.   Oostzijde id.   3759    id.   ' Zuidzijde id.   3760    Gondang lor, distr.  Kalangbret, afd.  Toeloeng Agoeng.   steenen beeld van Buddha.   3761   9f   Tjandi Panataran,  distr. en afd. Blitar.   het tempel-complcx en de  lahar v, d jongste uitbarsting  v/d Kloet.   3762   18 , 23   Tjandi Pari, distr.  Porong, afd. Sidoardjo.   Oostzijde breekgat met oude  profileering.   3763    id.   id. id.   3763   13 ” 18   Tjandi Derma, distr.  Krian, afd. Sidoardjo.   NO.hoek na de herstelling.   3765   ”   id.   NO.hoek (det"
OV_1919,1919,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,lahar,,,Tjandi Asoe,True,True,,Tjandi Asoe; Tjandi Panataran; tempel; tempel; tempel,lahar,,51,"tempel- Fragmenten   van groote Kalakoppen.   3834    id.   id. id.   3835    id.   id. id.   3836   00   id.   id. Gai.iega-beeld *).   3837    id.   id. id. van ter zijde.   3838    id.   id. id. na herplaatsing.   3839    Tjandi Asoe, distr.  Moentilan afd.  Magelang.   aaniicht tempel (Rapp. Oudh.  Comm. 1903 p. 58 sq, en  pi. 36).   3840    Oost-Java.   drie stecnen Kala-koppen  (Banaspati‘s).   3841    id.   id.   3842   13 X IS   Tjandi Panataran, distr.  en afd. Blitar.   fundamenten in lahar NW.  v/h Panataran-terrein.   3843    id.   rak^asa v/d trapvleugel v/d  hoofdtempel.   3844    id.   Noordoosthoek v/h terras  met jaartal.   3845   ft   id.   detail Oostzijde van idem.   3846    id.   zijaanzicht trapvleugel id.   3847    id.   vooraanzicht id.   3848   ft   id.   zijaanzic"
OV_1919,1919,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asch,,,beeld No,True,True,afdeeling Bronskamer,beeld No; steenen beeld,asch,afdeeling Bronskamer,57,"olo, 12 December 1919.     Bijlage N    De Juweelpotten van Kuwera*   Krom. De Buddhistische bronzen in het  Museum te Batavia, Rapp, v 'd Comm,  in N. I. V. Oudhk. Onderz. 1 9 1 2, p. 1 sq.   Korte Gids v/d ArcheoL Verz. v h Bat.  Gen. V. K. en W. 1919 (KGAV),  afdeeling Bronskamer.   Voorzoover de bronzen reeds in den  Catalog us van Groeneveldt opgeno-  men zijn, kan men daar elk stuk  beschreven vinden onder het nummer,  dat het in KGAV draagt.    Het is bekend, dat de bronzen in het Bataviaasch  Museum, welke Kuwera voorstellen, veelal ecn voetstuk  hebben, dat met potten versierd is. Deze versiering vindt  men ook bij het steenen beeld No. 207 (KGAV, Rot.  Zuid^ gehjk bij verscheiden bronzen in 's Rijks Ethnogr.  Museum te Leiden. Men beschouwt deze potten als geld-  potten, schatvaz"
OV_1919,1919,excavated,excavated,uitgegraven ,,,tempel,True,True,,tempel; fundament,lahar,,68,"gevonden.   Van het poortgebouw is niet veel meer over dan het  fundament. Alleenlijk konden aan de Westzijde, waar  het terrein oorspronkelijk zoo veel lager geweest moct zijn,  nog een paar treden en een klein gedeelte van een der  trapvleugels geconstateerd worden.   Nadat aan de Westzijde de ringmuur ontdekt was,  werd ook aan de overige zijden een onderzoek inge-  steld en de muur gemakkelijk gevonden, Aan de Oost-  zijde steken nog enkele tronken van den muur bovcn  het terrein uit.   De uitgegraven stukken en steenen werden tegenover  de zijden waar zij gevonden waren, langs de terreingrens  opgetast.     132    Daar dc tempel midden in de lahar-zone cn derhalve  midden in 't bandjir-gebied ligt, was hct gevaar voor  een eventueele overs trooming niet denkbeeldig. Om o ver-  stroomi"
OV_1919,1919,volcanic_arch_lahar,Volcanic+archaeological: lahar/mudflow,lahar,,,tempel,True,True,,tempel,lahar,,68,"ger geweest moct zijn,  nog een paar treden en een klein gedeelte van een der  trapvleugels geconstateerd worden.   Nadat aan de Westzijde de ringmuur ontdekt was,  werd ook aan de overige zijden een onderzoek inge-  steld en de muur gemakkelijk gevonden, Aan de Oost-  zijde steken nog enkele tronken van den muur bovcn  het terrein uit.   De uitgegraven stukken en steenen werden tegenover  de zijden waar zij gevonden waren, langs de terreingrens  opgetast.     132    Daar dc tempel midden in de lahar-zone cn derhalve  midden in 't bandjir-gebied ligt, was hct gevaar voor  een eventueele overs trooming niet denkbeeldig. Om o ver-  strooming zoovcel mogelijk te voorkomen, werd met de  uitgcgraven aarde aan de gevaarlijke zijden een lage dijk aan-  gelegd. Aan de buitenzijden werd de dijk met"
OV_1919,1919,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempel van uit,True,True,,tempel van uit; Beeld van Wisnu; Wisnu,ijen,,70,"3)   id.   Hof II, oostelijk gedeelte. naar  het N. gezien.   6 (129)   id.   Soubassement van het centrale  bouwwerk na de deblayeering ;  hof IL   7 (132)   id.   Rahu, gevonden in hof IL   8 (135)   id.   Details van westeiijke gapoera;  Westgalerij-   9 (348)   id   Beelden in het zuidelijk deel der  kruisgalerij.   10 (355)   id.   Valsche deur (westeiijke galerijcn).   11 (360)   id.   Naga bij den westelijken ingang.   12 (367)   id.   Beeld van Wisnu, zuidelijke arm  der westeiijke galerijen.   13 (368)   id.   Westeiijke ingang. Middendeur.   14 (417)   id   Gezicht op den tempel van uit  de bibliotheek.   15 (498)   id.   Pilaster.   16 (509)   id.   Biddende figuur (hout) in de kruis-  galerij.   17 (442)   Angkor Thom Prea khan   Reuzen.   18 (443)   id.   Reus, een naga van de"
OV_1920,1920,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asch,,,Tjandi Soembernanas,True,True,,Tjandi Soembernanas; Monumenten; beeldhouwwerk,asch,,1,"taal 1920 11   „ B. Eigenaardigheden van Hindoe-Monumenten I door P. J. Perquin ..... .24   „ C. Tjandi Soembernanas.   Bouwkundige beschrijving door B. de Haan 25   Het beeldhouwwerk door Dr. F. D. K. Bosch 31   „ D. Historische gegevens uit Balische oorkonden I door P. V. van Stein Callenfels . 40   Oudheidkundig Verslag over het tweede kwartaal 1920 45   Bijlage E. Lijst der Fotografische opnamen in het tweede kwartaal 1920 53   „ F. Aanwinsten van de Archaeologische collectie van het Bataviaasch Genootschap   door Dr. F. D. K. Bosch 5 7   „ G. Rapport over een dienstreis door een deel van Sumatra door P. V. van Stein   Callenfels 62   Oudheidkundig Verslag over het derde kwartaal 1920 77   Bijlage H. Lijst der Fotografische opnamen in het derde kwartaal 1920 93   ,, I. Epigraphische en"
