volume,year,match_type,match_desc,match_text,depth_m,depth_unit,site_name,has_site,has_volcanic,location,sites_nearby,volcanic_nearby,locations_nearby,page_est,context
OV_1916,1916,volcanic_arch_v_tengger,Volcanic+archaeological: Tengger,Tengger,,,koperplaat,True,True,,koperplaat,Tengger,,18,"n staat van zaken sehikken  kon, trok weg. Enkele niet bekeerden zal men er ook nog   1) Hetgeeu zrj zeker wel gedaan zouden Uebben, indien zij zelve  tot het Majapahitsche huis belioord hadden.     32    wel langen tijd aangetroffen hebben : wanneer dus b.v. op  de koperplaat van 1463 2 ) staat, dat zij te Majapakit  beschreven is. dan is er niets tegen orn die mededeeling voor  juist te houden. Missehien beboorde de scbrijver ervan  met de zijnen tot de groep uitgewekenen, die zieh tegen  den Tengger gevestigd hebben — daar althans is de koper-  plaat gevondeu — en in dat geval zou die verhnizing dus na  1463 hebben plaats gekad. Het verlies van alle politieke betee-  kenis, gepaard gaande met het wegtrekken van een deel der  bevolking, zullen in betrekkelijk korten tijd gestadig aan tot"
OV_1916,1916,subsidence,sunk/subsided,verzakt ,,,ontgraving,True,False,,ontgraving,,,33,"assing van ornament,  omdat het in dit geval niet uitsluitend dient om het uitzicht  bekoorlijker te maken, maar vooral ook om het dragend  karakter der pilasters, hetwelk door een zelfde profileering  niet krachtig genoeg zou zijn, te versterken.     66    De afmetingen van de binnenrnimte zijn 3.15 X 3.15  M. ; deze maten konden nog in hei bestaande baksteenmet-  selwerk, waarmede de kern van den onderbouw is opgetrokken,  worden vastgesteld. In het midden van de binnenrnimte  lag, eenigszins verzakt en bescbadigd, een vierkante steen  metend 82 X 82 e. M., in het midden voorzien van een  uitstekende pen van 17 X 17 e. &L, omgeven door basrelief  bebakt ornament, voorstellend een sehildpad, waarop twee  ineengestrengelde slangen. Deze steen is wederom waterpas  gesteld, zoodat de vloerho"
OV_1916,1916,volcanic_arch_v_welirang,Volcanic+archaeological: Welirang,Welirang,,,Tjandi Tikoes verder,True,True,,Tjandi Tikoes verder; Tjandi Selo,Welirang,,37,"gawangi en zoo mogelijk ook  aan Soerawana. Onder leiding van den Heer Melville zal  zoowel op bet Dieng-plateau als bij Tjandi Tikoes verder  onderzoek plaats bebben, terwijl de Heer De Vink op de  gewone wijze in Atjeli werkzaani blijft.   De Cbef van den Ondbeidkundigen Dienst,  Dr. N. J. Kro3i.    Batavia, Juli 1915.     B IJ L A G E K.    Lijst der fotografische opnamen   over het 2 de kwartaal 19J5.    Nummer.   Formaat.   Plaats.   Korte omschrijving.   2182   18 X 24   Poetoeh Poejang  (Welirang).   gezicht op de overblijfselen.   2182 bis   „   id.    2183    id.   zelfde van meer nabij.   2184   „   id.   zelfde, met publiek.   2185   -   Poetoeh Gfriang  (Welirang).   gezicht op de overblijfselen.   2186   „   Penanggoengan.   twee nissen.   2186 bis    id.   zelfde.   2187    T"
OV_1916,1916,volcanic_arch_v_welirang,Volcanic+archaeological: Welirang,Welirang,,,Tjandi Selo,True,True,,Tjandi Selo; tempelgebouw; koperplaat,Welirang,,37,"de Heer De Vink op de  gewone wijze in Atjeli werkzaani blijft.   De Cbef van den Ondbeidkundigen Dienst,  Dr. N. J. Kro3i.    Batavia, Juli 1915.     B IJ L A G E K.    Lijst der fotografische opnamen   over het 2 de kwartaal 19J5.    Nummer.   Formaat.   Plaats.   Korte omschrijving.   2182   18 X 24   Poetoeh Poejang  (Welirang).   gezicht op de overblijfselen.   2182 bis   „   id.    2183    id.   zelfde van meer nabij.   2184   „   id.   zelfde, met publiek.   2185   -   Poetoeh Gfriang  (Welirang).   gezicht op de overblijfselen.   2186   „   Penanggoengan.   twee nissen.   2186 bis    id.   zelfde.   2187    Tjandi Selo-kSlir.   gezicht op het terrein.   2188    id.   voorste bouwwerk.   2189   *   id.   terras van het grootste bouw-  werk.   2190    id.   Xoord-Oostelijke ternpel. "
OV_1916,1916,volcanic_arch_v_ringgit,Volcanic+archaeological: Ringgit,ringgit,,,Tjandi E,True,True,,Tjandi E; inscriptie; steenen met; steenen met; steenen met,ringgit,,38,"404 en 583—535,   drie steenen met gelijklii-  dende inscriptie en v* u  met jaartal 1385.   2215   1*   G. Penanggoengau  (Tjandi E), thans Mus.  Modjok. no. 536.   gebloemde steenen, o. a. li'-t  1 en 3.   2216    Trolojo, Krapiak en  Kembangsore, thans  Mus. Modjok. no. 516,  514 en 538.   steenen met jaartallen 12lS.  ] 336 en 1341.   2217   1   So e mbe r d j e dj e r-kr ad j an  en G. Semodo, thans  Mus. Modjok. no. 503  en 537.   steenen met jaartallen 1- ^  en ]265.   2218   -   Kembangringgit, thans  Mus. Modjok. no. 5 1 5.   steen met jaartal 1213.   2219    Djatiwetan en Ngoro,  thans Mus. Modjok.  no. 539 en 543.   steenen met jaartallen 1 ; >2-  en 1335.   2220   -   Soembersari, thans Mus.  Modjok. no. 541.   bescbreven steen.   2221 —  2223   7!   Djeboek (Toeloeng-  agoeng)"
OV_1916,1916,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempels,True,True,,tempels; monumenten,ijen,,46,"hen.   § 3. Reizen.   Door Dr. Krom werd in Augustus een cout role-re is naar  Prambanau, Boro-Budur en Modjokerto ondernomen. De  beer Leydie Melville verbleef bet grootste deel van bet  kwartaal te Modjokerto en Soerabaja van waaruit bij dienst-  reizen ondernam naar Keinbaug-sore en Serang. De beer  Percpxin bezocht op een doorreis van Cheribon naar Soerabaja  de tempels van Gedong-sanga.   § 4. Bescherming van monumenten.   Te Boro-Budur werden nuatregelen genonxen om de  vloeren der gaanderijen. wavr op verscluddene plaatsen de     98    specie in de yoegen tussehen de steenen verdwenen was,  weder waterdicbt te maken. Yerder gaf Dr. Krom op zijn  laatste dienstreis last om te Prambanan de losse reliefs,  thans staaude op de plaats der voormalige opzithterswoning,  elders op te stelle"
OV_1916,1916,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asch,,,tjandi Soember,True,True,,tjandi Soember; monumenten; Monuments,asch,,49,"11. Musea en Verzamelingen.   Het Museum te Modjokerto blijffc zick in een druk bezoek  verbeugen. Op enkele feestdagen in de masuid Augustus  steeg ket aantal bekmgstellenden tot 1200 per morgen.  Gemiddeld wordt de verzameling dagelijks door een 250  personen bezockt.     102    De beide beelden van Redjo-Agoeng (distr. Pare, res.  Kediri, zie Oudh. Versl. 1914 p. 190) alsmede een steen  met jaartal 1086, beboorend tot de verzameling van den  heer van Stein Callenfels, werden door bet Bataviaasch  Genootschap aangekocht.   § 12. Lijst van monumenten.   No. 4 van Oost-Java (tjandi Soember-djati) kwam gereed.   § 13. Publicaties.   Het Oudheidkundig Versing over het tweede kwartaal  1915 verscheen in druk.   § 14. Geschenken.   A an boelnverken werden ten geschenke ontvangen : van  de Arch"
OV_1916,1916,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asch,,,tjandi Panataran verwijderd,True,True,,tjandi Panataran verwijderd; Monuments,asch,,49,"tweede kwartaal  1915 verscheen in druk.   § 14. Geschenken.   A an boelnverken werden ten geschenke ontvangen : van  de Archeological Survey of India : Three Turki Manuscripts.  Van dezelfde: Annual Progress Report, Hindu and Buddki-  Monuments Northern Circle en Annual Report 1911/12  part I. Van den Super intendant Arch. Survey. Burma:  Report for the year ending 31 March 1915 en van den  Superintendant Arch. Survey Froutier Circle: Annual Report  1914 — 1915. Van de directie van het Bataviaasch Genoot-  schap Notulen 1915, afl. 2.   § 15. Programma voor het volgend kwartaal.   De heer Melville zal het hevstellingswerk aan de  gopoero Badjang-ratoe ter hand nemen en zijne werk-  zaamheden o|) den Dieng vervolgen. Onder persoonlijk  toezicht van den heer Perquin zullen de bijgelapte re- "
OV_1916,1916,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,ijen,,,tempel,True,True,,tempel; monument; ontgraving; ontgraving,ijen,,54,"cktigen waringin  en omgeven van sierlijke bamhoestoelen.   Omtrent de hoogte van het vroegere terrein bestond geen  twijfel, toen bij een voorloopige ontgraving de eerste trede  van den trapopgang werd teruggevonden ; hieruit bleek  dat de voet van den tempel gemiddeld een meter onder bet     Ill    omliggend terrein lag; ter breedte van ongeveer tien meter  werd dit afgegraven, terwijl, de bij de ontgraving blootge-  komen geprofileerde en georuamenteerde steenen op den  opgehoogden grond in rijen werden neergelegd.   Aan dit monument is in den loop der jaren minder  pgewerkt’’ dan te Tegawangi; bet „werk” had zicb aileen  bepaald tot een opstapeling van allerlei bouwsteenen op  de Westelijke uitbouwiug; nadat deze steenen waren weg-  genomen, is zoowel de profiteering als de trap, waarv"
OV_1916,1916,volcanic_arch_v_tengger,Volcanic+archaeological: Tengger,Tengger,,,Tjandi Mendoet  id,True,True,,Tjandi Mendoet  id; tempelsteenen; tempel,Tengger,,57,"Soember-djati.   1. Platte grond (1 : 20).   2. Normaalprofiel met doorsneden van tempelsteenen   (1 : 10 ).   3. Fragmenten (1 : 10).   4. Geprofileerde en geornamenteerde steenen (1 : 10 \   5. Geprofileerde en geornamenteerde steenen (1 : 10).   6. Aanzichten N. O. en W. met doorsneden (1:20).      Nummer 1 t/m 897, zie Notulen 1912 Bijl. IX.    898   899   900   901   902   903  901   905   906   907   908   909   910  910a   911   912   913   914    Tjandi Mendoet  id.  id.  id.  id.   Tengger (Probolinggo).  id.   Menado (Celebes).   Goegoeh, onderafd. L.   Kota, Pad. Bovenl.  id.  id.  id.   Pase ( Atjeh en Onderh.)  id.   Pringapoes, di.Parakan;  afd. Temanggoeng.    Soembing (Teniang-  goeng), res. Kedoe.  Rini, di. Wlingi. afd  Blitar, res. Kediri.    tempel, voorzijde.  id. , va"
OV_1916,1916,volcanic_arch_crater,Volcanic+archaeological: crater,krater,,,Tjandi Perot,True,True,,Tjandi Perot; tempel; tempel van voren; inscriptie,krater,,57,"ni, di. Wlingi. afd  Blitar, res. Kediri.    tempel, voorzijde.  id. , van ter zijde.  id. , achterzijde.  steenen Bodhisatwa-beeld.  steenen Buddha- en Bodhisatwa.  zodiakbeker.   id. van den anderen kant.  batoe pina.   beschreven steen (zie Not 1900  p. 128 j; 1901 p. 75 g.).  zelfde, van een andere zijde gezien.  id. id.   id. id.   steen met Hindoe-ornament  id. id.   tempel van voren gezien.   zelfde, van op zijde gezien.  Tjandi Perot, door een boom om-  strengeld.   moddervlakte van den krater, (Sd-  garawedi. van het Western  steen-inscriptie ruet het jaartal  1086 (Rapp. 1908 p. 162).    915        119    Yolg-   No.   Plaats.   Korte omschrijving.   Oude   No.   916   Schiereiland Samoesier,  (Tobameer) Batak-  landen.   Bataksch huis op het hoogste  punt van bet schiereiland.  "
OV_1916,1916,volcanic_arch_v_ijen,Volcanic+archaeological: Ijen,Idjen,,,Tjandi Han oil,True,True,,Tjandi Han oil; tempel; tempel; tempel; tempel,Idjen,,59,"1, 272   Singapore.   tempel-gebouwen.   273   Bali.   wajang-spel (een gevecht).   274   Soerakarta; coll. Raksadinin-   verzameling bronzen beeldjes.    grat ‘ thans Mus. aldaar).   portret, tijdens opname der coll.   275   Soerakarta.     Raksacliningrat d/d heer Knebel.   276   Proewoto; afd. Japara.   monument (?).   277   ( ’elebes ; thans Mus. Bat.   grafurn (kleine chin, martevaan .    Ethnogr. Yer/. 17120.         Yolg   No.   Plaats.   Ivorte omscbrijving.   278   Hyang-j lateau (Gng. Idjen,  res. Besoeki).   tempel-fragmenten .   279, 280   Kapalo Boekit Gombak, en  Soerota-a (Jkul. BovenL).   steen-inscriptie (Batoe-beragoeugY   281   Malang (nit de buurt).   1 bronzen groepen-beeld van Tri-  moerti.   282   Boroboedoer.   tempel-aanzicht.   283   Pan atara n: afd. Blitar.   bu"
OV_1916,1916,exposed,exposed/uncovered,blootgelegd,,,Tjandi  Sewn voortgezet,True,False,,Tjandi  Sewn voortgezet; tempels; tempeltjes; tempelvoet; tempeltjes,,,67,"in d it kwartaal geheel gereed ;  die der districten Wlengi, Pare. Papar. Toeloeng-agoeng  en Kediri gedeeltelijk.   § 6. Nieuwe opnamen, opgravingen enz.   Girder leiding van den beer Rothe werd in het afgeloo-  peii kwartaal de ontgraving van de bij-tempels van Tjandi  Sewn voortgezet. Links en reclits nm den Zuidelijken in-  cramr, dus in het verlenyde van den weir, die van Prambanan  leidt. werden vijf tempeltjes van dc buitenste (4de) rij en  even zooveel van de 3de rij tot den tempelvoet blootgelegd.  Bovendien werden aan de West-zijde vijf tempeltjes der Dte  rij en zes der 2de rij ontgraven. Ook het terrein tusseben  de Zuidelijke ralwwi's en de buitenste tenipelrij werd weg-  geruimd, waarbij bleek. dat bedoelde waehters op een voet-  stuk rusten van 2.2b M. in bet vierkant bij 1 "
OV_1916,1916,volcanic_arch_v_welirang,Volcanic+archaeological: Welirang,Welirang,,,tempeltjes,True,True,,tempeltjes; tempelvoet; tempelplein; ontgraving; lingga,Welirang,,67,"gelieel werden tot hedeu  47 tempeltjes tot den tempelvoet en 35 tot bet niveau van  bet tempelplein ontgraven.   Yoor de ontgraving van bet P ana tar an - terrein en de  belangrijke resnltaten die daarbij reeds verkregen werden  raadplege men bet verslag van den beer Perquin, opgeno-  men als Bijlage Z.   Van uit Patjei werden van den lGden tot den 23sten  November door den beer Leydie Melville tochten ondernomen  ten einde een nader onderzoek in te stellen naar de oud-  beden om den Goenoeng Welirang gelegen. x ) In bet  boscb Sjkoening, op ongeveer een uur gaans van Patjet.  werd aan den kant van de waterleiding een lingga van  gewoon model aangetroffen. In de onmiddellijke nabijheid  bevindt zieb een overblijfsel van een Hindoe-bouwwerk  van bakateen (3.65X1*^ M.), waarbij een beeldbou"
OV_1916,1916,excavated,excavated,uitgegraven ,,,tempeltop,True,False,,tempeltop; tempel; beeld en; Mahakala,,,71,"t bovenstuk van een Mahakala en bet eenige  maanden geleden daarop gebraclite Crl-beeld, dut buiten de     150    ompargering was opgedolven: op bet derde terras staat bet  bovenstnk van een vierarmig mannenbeeld en oen tiental  stukken van de balustrade.   Op bet terrein liggen verscbillende geprofileerde en  geornamenteerde steenen opgestapeld : verder liggen er eenige  beeldfragmenten en staat er o a. ook een steen. die opval-  lemle gelykenis heeft met een tempeltop; als later alle  steenen uitgegraven en gesorteerd zyn. zal moeten blijken,  of bet liebaam en de voet. die zouden moeten behooren by  dien top. gevonden worden; op zieb zelf is bet geen klein  tern pel tje. daar in bet rechtstand de traditioneele ingang  met monsterkop daarboven gemist wordt.    Na een vooiloopig onderzoek"
OV_1916,1916,volcanic_arch_v_welirang,Volcanic+archaeological: Welirang,Welirang,,,Tjandi Soerawana,True,True,,Tjandi Soerawana; lingga,Welirang,,78,"den kleinen tern pel.    Tjandi Soerawana.   1 . horizontale doorsnede.   la.   2. vertikale   (1:20).   (1:10).   3. aanzieht West- en Oostzijde.   (1:20).   4. aanzieht Zuidzijde.    4a. aanzieht Zuid- en Oostzijde.    Gopoero^Badjang-Ratoe.   a. voor- en binnenaanzicht na het aan-  brengen van ijzeren raamkolommen.   op millimeterpapier.   (1:20).   b. details, op millimeterpapier.   (1:4).   Goenoeng Wtlirang (i/h onderdistr. Patjet).   overzichts-kaart van het oudheidk.  onderzoek op Gng. Welirang. op cal-   queerlinnen.   (1 : 20000).     164    Poetoek Poejang.   doorsnede, hoofdhap op millimeterpa-   pier. schaal (1:20).   Goenoeng Biroe.   a. platte grond, voor- en zijaanzicht op   millimeterpapier. (1 : 50).   b. zijaanzicht gebakken aarden urn op   millimeterpapier. (1:2).   Goe"
OV_1917,1917,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,ASCH,,,tempels,True,True,,tempels,ASCH,,1,"GOVERNMENT OF INDIA               OUDHEIDKUNDIGE DIENST  IN NEDERLANDSCH-INDIE   ’ - > f   lv‘ ’ •'* • - -   &   V, / . ' -/ ' . „   OUDHEIDKUNDIG     UITGEGEVEN DOOR HET   BATAVIAASCH GENOOTSCHAP VAN  KUNSTEN EN WETENSCHAPPEN     WELTEVREDEN   ALBRECHT & Co.    S GRAVENHAGE  M. NIJHOFF.       INHOUD    Biz.   Oudheidkundig Verslag over het eerste kwartaal 1917 1   Bijlage A. Lijst der fotografische opnamen 17   Bijlage B. Vervolglijst der foto s waarvan geen negatieven aan-   vvezig zijn (Serie A) 20   Bijlage C. Stand van het teekenwerk 22   Bijlage D. Verslag uitgebracht naar aanleidmg van de bezoeken   aan tempels m Midden-java^doof p. }. Perquin 23   Bijlage E. Elfde en"
OV_1917,1917,subsidence,sunk/subsided,verzakt ,,,beeld wederom,True,False,,beeld wederom,,,4,"n dubbele bossing en eene tot nog toe niet  aangetroffen versiering, bestaande uit een schijf met  nagenoeg halfronden buitenomtrek (ellipsoide), die ten halve  buiten het paneel vlak uitsteekt. De kroonlijst, waarvan  slechts vier lagen konden opgemeten worden, komt tot  dusver overeen met de profileering van het basement.  Aangenomen dat beide geheel gelijk waren, dan komt de  voile hoogte overeen met den onderkant van de neuten  die op het bovenvlak staan.   Het beeldvoetstuk, dat eenigszins verzakt was, werd  waterpas gesteld en het beeld wederom daarop geplaatst.   De ringmuren werden van boven schoongemaakt, het-  geen tot een eigenaardige ontdekking leidde; toen nml.  de losse steenen, de grond en de wortels verwijderd waren,  gaf de bovenste laag aan de Noord- en de Westzijde, onge"
OV_1917,1917,volcanic_arch_v_wilis,Volcanic+archaeological: Wilis,Wilis,,,Tjandi Ngetos ligt,True,True,,Tjandi Ngetos ligt; tempel; monumenten; beeldje draagt,Wilis,,5,"e  het Alphabetisch Register der eigennamen in den Nagara-  krtiigama door Dr. Krom samengesteld), dan zou het belang  van de blootlegging der monumenten te Bajalangoe aan-  merkelijk grooter worden, maar in elk geval hebben  we gegevens van waarde verkregen op het gebied der  stijlgeschiedenis.   Voor de beelden of restanten er van op het terrein  aanwezig kan ik verwijzen naar Rapp. 1908 biz. 186; het  beeldje draagt het jaartal 1325.   Tjandi Ngetos ligt 5 paal ten Noorden van Berbek, op  de Wilis, met een prachtig vergezicht over de vlakten van  Ngandjoek in het Noorden en van Kediri in het Zuid-  Oosten met den Kloet aan den horizon. Zooals op de foto’s  Nos. 1 863 — 1866 te zien is, bevond de tempel zich niet  alleen in een zeer verwaarloosden toestand, maar was  gevaar voor instorti"
OV_1917,1917,volcanic_arch_v_kelud,Volcanic+archaeological: Kelud,Kloet,,,Tjandi Ngetos ligt,True,True,,Tjandi Ngetos ligt; tempel; monumenten; beeldje draagt,Kloet,,5,"e blootlegging der monumenten te Bajalangoe aan-  merkelijk grooter worden, maar in elk geval hebben  we gegevens van waarde verkregen op het gebied der  stijlgeschiedenis.   Voor de beelden of restanten er van op het terrein  aanwezig kan ik verwijzen naar Rapp. 1908 biz. 186; het  beeldje draagt het jaartal 1325.   Tjandi Ngetos ligt 5 paal ten Noorden van Berbek, op  de Wilis, met een prachtig vergezicht over de vlakten van  Ngandjoek in het Noorden en van Kediri in het Zuid-  Oosten met den Kloet aan den horizon. Zooals op de foto’s  Nos. 1 863 — 1866 te zien is, bevond de tempel zich niet  alleen in een zeer verwaarloosden toestand, maar was  gevaar voor instorting niet denkbeeldig. Immers, waar  in het algemeen voor afsluiting van doorgangen en nissen     8    natuursteenen dorpels g"
OV_1917,1917,discovered,brought to light,aan het licht gekomen,,,tempelmuren,True,False,,tempelmuren; baksteenen,,,6,"Nos. 157, 158, 166  en 167) zoodat t een wonder moet heeten, dat de  muren, die boven den doorgang en de nissen bijna  alien steun misten, niet naar beneden gestort zijn. Het  behoud van den kalakop aan de Zuidzijde is te dan-  ken aan een latei, die, ofschoon inwendig verteerd,  nog sterk genoeg bleek te zijn om de zwaarte te torsen.  Dat alleen de geornamenteerde gedeelten van de andere  kalakoppen naar beneden zijn gestort, behoeft geen ver-  wondering te wekken : Bij dezen bouw namelijk is  aan het licht gekomen, dat de Hindoes de tempelmuren  van baksteen zoo samenstelden, dat de reusachtige  arbeid van vlak- en passlijpen der baksteenen zooveel  mogelijk beperkt werd; ze bewerkten alleen de in het  gezicht komende muurvlakken tot een bepaalde dikte zoo  zorgvuldig ; wat daar achter l"
OV_1917,1917,exposed,exposed/uncovered,blootgelegd,,,tempeltje,True,False,,tempeltje; tempel,,,8,"en steen; alleen de dorpel aan den ingang is  van natuursteen; daarin bevinden zich de gaten van de  deurspeunen.   De herstellingsmetselwerken werden voor het grootste  gedeelte met oude steenen uitgevoerd, omdat die, wat  hardheid betreft, verre boven de nieuw gebakken steenen  te verkiezen zijn.   Te Panataran zijn door den heer v. Coolwijk o. a.  de volgende werkzaamheden uitgevoerd: de grondvgrhoo-  ging aan de Westzijde is afgegraven; de groote westelijke  ingangspoort is aan de Zuidzijde blootgelegd ; op het geheele  westelijke terrein is voor afwatering gezorgd; de omloopende  wegen langs het groote terras in den N. W. hoek zijn  ongeveer twee M. verbreed en de ringmuren, voor zoover     13    noodig, rechtgezet ; de slokan voor de sawah-bevloeiing  is omgelegd ; het kleine bakstee"
OV_1917,1917,exposed,exposed/uncovered,blootgelegd,,,tempeltje,True,False,,tempeltje; tempel; tempelterrein; tempel; ontgraving,,,9,"hoo-  ging aan de Westzijde is afgegraven; de groote westelijke  ingangspoort is aan de Zuidzijde blootgelegd ; op het geheele  westelijke terrein is voor afwatering gezorgd; de omloopende  wegen langs het groote terras in den N. W. hoek zijn  ongeveer twee M. verbreed en de ringmuren, voor zoover     13    noodig, rechtgezet ; de slokan voor de sawah-bevloeiing  is omgelegd ; het kleine baksteentempeltje ten Zuiden van  den hoofdtempel is ontgraven en de worteleinden van den  grooten boom zijn blootgelegd en afgehakt ; met het schoon-  maken der muren werd een begin gemaakt, terwijl men  aan de Oostzijde met de ontgraving begon om het verband  te zoeken tusschen badplaats en tempelterrein.   Eene uitgebreide beschrijving zal gegeven worden, zoo-  dra de werkzaamheden zijn afgeloopen.   Om"
OV_1917,1917,burial,buried/sunk in ground,"in 
den grond gevonden",,,tempelterrein,True,False,,tempelterrein; tempel; tempel; tempel; ontgraving,,,9,"en tempelterrein.   Eene uitgebreide beschrijving zal gegeven worden, zoo-  dra de werkzaamheden zijn afgeloopen.   Omtrent de ontgraving van het tempel-complex te  Gedong Sanga rapporteert de heer Callenfels : In het  afgeloopen kwartaal kwam het werk zoo goed als gereed.  De ontgraving van groep I, die inderdaad slechts uit een  enkelen tempel bleek te bestaan, kwam klaar. Verscheidene  versierde lijsten, de kalakop van den ingang en de kala-  koppen op de trapvleugels thuisbehoorende werden in  den grond gevonden, evenzoo een klein ongeschonden  Kuberabeeldje, dat naar het Museum te Weltevreden werd  opgezonden. Daar in de laatste dagen van de maand de  Bouwkundige en de Adjunct-bouwkundige op dezerzijdsch  verzoek om deskundige voorlichting bij den schoonmaak van  het dak van tempel I "
OV_1917,1917,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,asch,,,monumentje,True,True,desa Bandoeng,monumentje,asch,desa Bandoeng; district  Ploempang,9,"Van Cookvijk vond te Panataran twee  steenen behoorende bij het zgn. naga-monumentje, nml.  een kop en een steen met een gedeelte der voeten,  verder een voetstuk van een beschreven steen en bij  de groote poort aan de Westzijde een eigenaardig geor-  namenteerden steen. Te Ngetos werden aangetroffen  een brokstuk van een Gaye^a, een gedeelte van een tuit  van een beeldvoetstuk, een hand en een gedeelte van  een arm.   § 8. Epigraphie en Iconographie.   De epigraphische collectie van het Bataviaasch Genoot-  schap werd verrijkt met een tweetal koperen platen, die  zich vroeger in het bezit van Mr. Kruseman te Soera-  baja bevonden. Van den Assistent-Resident van Toeban  ontvingen wij een potloodafteekening van een nog onbeken-  den beschreven steen uit de desa Bandoeng (onderdistrict  Ploe"
OV_1917,1917,volcanic_arch_v_lamongan,Volcanic+archaeological: Lamongan,Lamongan,,,tempel,True,True,afdeeling  Soerakarta,tempel; tempel; tempel; tempel; tempel,Lamongan,afdeeling  Soerakarta,12,"ndi (Gedong Songo),  distr. Ambarawa, afd.  Salatiga.   hoofdtempel, na openkapping van  het terrein.   298   id.   trap naar den hoofdtempel met  terras-muur, na gedeeltelijken  schoonmaak.   299   id.   nis-antefix van de kroonlijst der  lste dak-etage van tempel No. 2.   300   id.   Nand'gwara en Guru-kop van  tempel No. 2.   301   id.   Nandgwara en bedolven tempel-  fragmenten.   302   doekoehan Danoem, id. id.   Kala-k^p, zonder onderkaak.   303   Sendang-doewoer, distr. Pa-  tjiran, afd. Lamongan.   Manara.   304   id.   id. hoofdingang i?)   305   id.   id. gevleugelde poort.   306   id.   id. gelijksoortige poort.   307   id.   id. wandpaneel met inscriptie  in Oud-Jav. schrift.   308   onbekend, thans op het Re-  gentserf te Ked'n, No. 48.   steenen beeld van Hari-hara(Rapp.  190"
OV_1917,1917,volcanic_arch_v_tengger,Volcanic+archaeological: Tengger,Tengger,,,Tjandi Perot,True,True,,Tjandi Perot; Tjandi Poentadewa; Tjandi Tikoes; tempel; beeld van,Tengger,,12,"s. Semarang?i;  thans Museum voor Land-  en Voikenkunde te Rotter-  dam, No. 23494a.   houten beeld van (^ivva-Guru met  twee velgelingen.     21    !   1   Nummer ;   Plaats   Korte omschrijving   312   onbekend (res. Semarang?);  thans Museum voor Land-  en Volkenkunae te Rotter-  dam, No. 23494b.   houten beeld van Qiwa-Kala,   313   Rivier Moesi, onderafdeeiing  Moesi Oeloe ( Palembang).   onafgewerkt steenen beeld van  Buddha (van voren gezien).   313a.   id.   id. (van ter zijde).   314   Tengger-gebergte, residen-  tie Pasoeroean.   steenen beeld der Trimoerti, (in  partic. bezit).   315   Tjandi Perot, distr. Parakan,  afd. Temanggoeng, Kedoe.   detail van den door boomwortels  omklemden tempel.     Bijlage C    Stand van het teekenwerk   Iste kwartaal 1917.    Dieng-plateau :   Tj"
OV_1917,1917,volcanic_arch_tephra,Volcanic+archaeological: tephra/ash/tuff,aschrift,,,monumentje,True,True,desa de noodige,monumentje,aschrift,desa de noodige,16,"naar mijn rapport van 1914 en naar de beschrijving van  den heer Van Erp, in het Rapp- van 1912, biz. 84; wat  den gevaarlijken toestand aan de Noordzijde betreft, wer-  den met den Ass. Wedono van Bandongan maatregelen  getroffen om het afstroomende water een andere richting  te geven ; te dien einde ontving de Kapala-desa de noodige  aanwijzingen met het verzoek vooraf een prijsopgave in  te dienen ; (ook hier werden een drietal foto’s gemaakt, die  door het ongunstige weer mislukt zijn).   Naschrift.   Volgens een schrijven van den Controleur van Mage-  lang werd voor het graafwerk aan Selagrija f 200  gevraagd, welk bedrag veel te hoog is; / 20 zal wel  voldoende zijn. Daarom berichtte ik den Controleur, dat  wij bij gelegenheid zelf dat werk zullen uitvoeren ; na  het schoren der tjan"
OV_1917,1917,exposed,exposed/uncovered,blootgelegd,,,tempel,True,False,,tempel; tempelterrein; monumentje; ontgraving; ontgraving,,,20,"oort aan de West-  zijde. De raktasa’s bij die poort werden ongeveer een  meter hooger op de oude plaatsen, die bij de ontgraving  voor den dag waren gekomen, neergezet. Verder werden  de overhellende steenen van het terras in den N.-W.  hoek rechtgezet en twee versierde neuten opgedolven en  op hunne vroegere plaatsen opgesteld. De dijk aan de  Noord-zijde van den hoofdtempel werd voorts gedeeltelijk  naar het Noorden verlegd, de terreinmuur aan de uiterste  Oost-zijde voor zoover nog aanwezig blootgelegd, een  natuursteenen monumentje aan de Zuid-zijde verder ont-  graven en een begin gemaakt met de ontgraving van den  Zuid-Oosthoek. De heer Perquin hield zich bezig met de  algemeene regeling der werkzaamheden en meer in het  bijzonder met de ontgraving in den Zuid-Oosthoek van  het temp"
